step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,amortissement_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
197,1,224,1,49.5865,0.0,0.0,0,100.9409,2,0.0,0.0,0,0,211.3818,290.9409,110.4409,290.9409,0.028745
198,0,224,0,16.6106,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
199,1,225,1,11.5515,0.0,0.0,0,99.968,0,0.0,0.0,0,0,209.436,289.968,109.468,289.968,0.024607
200,0,225,0,14.2353,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
201,1,226,1,15.6133,0.0,0.0,0,101.9786,0,0.0,0.0,0,0,213.4572,291.9786,111.4786,291.9786,0.033145
202,0,226,0,19.2745,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
203,2,228,2,27.1056,0.0,0.0,0,201.9173,0,0.0,0.0,0,0,422.8345,581.9173,220.9173,290.9586,0.02882
204,4,232,4,86.6767,0.0,0.0,0,403.2935,2,0.0,0.0,0,0,844.587,1163.2935,441.2935,290.8234,0.028243
205,3,235,3,104.3076,0.0,0.0,0,301.9533,4,0.0,0.0,0,0,632.4066,871.9533,330.4533,290.6511,0.027508
206,1,236,1,60.0134,0.0,0.0,0,100.0957,3,0.0,0.0,0,0,209.6914,290.0957,109.5957,290.0957,0.025151
207,0,236,0,14.598,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
208,1,237,1,13.342,0.0,0.0,0,100.8543,0,0.0,0.0,0,0,211.2086,290.8543,110.3543,290.8543,0.028378
209,2,239,2,42.1685,0.0,0.0,0,201.2468,1,0.0,0.0,0,0,421.4936,581.2468,220.2468,290.6234,0.027392
210,1,240,1,44.4501,0.0,0.0,0,100.454,2,0.0,0.0,0,0,210.408,290.454,109.954,290.454,0.026676
211,0,240,0,15.6098,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
212,1,241,1,14.7682,0.0,0.0,0,101.5602,0,0.0,0.0,0,0,212.6205,291.5602,111.0602,291.5602,0.031373
213,1,242,1,29.35,0.0,0.0,0,99.7295,1,0.0,0.0,0,0,208.9589,289.7295,109.2295,289.7295,0.02359
214,0,242,0,13.6514,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
215,0,242,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
216,0,242,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
217,0,242,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
218,0,242,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
219,1,243,1,13.1236,0.0,0.0,0,100.7462,0,0.0,0.0,0,0,210.9923,290.7462,110.2462,290.7462,0.027918
220,1,244,1,31.86,0.0,0.0,0,102.0604,1,0.0,0.0,0,0,213.6209,292.0604,111.5604,292.0604,0.033491
221,0,244,0,19.5625,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
222,3,247,3,39.4193,0.0,0.0,0,302.2626,0,0.0,0.0,0,0,633.0251,872.2626,330.7626,290.7542,0.027949
223,1,248,1,62.8531,0.0,0.0,0,101.3157,3,0.0,0.0,0,0,212.1313,291.3157,110.8157,291.3157,0.030336
224,1,249,1,30.5556,0.0,0.0,0,100.6351,1,0.0,0.0,0,0,210.7702,290.6351,110.1351,290.6351,0.027446
225,0,249,0,16.0006,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
226,2,251,2,30.5588,0.0,0.0,0,203.6266,0,0.0,0.0,0,0,426.2532,583.6266,222.6266,291.8133,0.032445
227,2,253,2,63.763,0.0,0.0,0,201.249,2,0.0,0.0,0,0,421.498,581.249,220.249,290.6245,0.0274
228,2,255,2,60.8564,0.0,0.0,0,202.8333,2,0.0,0.0,0,0,424.6665,582.8333,221.8333,291.4166,0.030764
229,0,255,0,35.8518,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
230,0,255,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
231,0,255,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
232,1,256,1,13.5189,0.0,0.0,0,100.9419,0,0.0,0.0,0,0,211.3837,290.9419,110.4419,290.9419,0.02875
233,1,257,1,32.559,0.0,0.0,0,102.0672,1,0.0,0.0,0,0,213.6345,292.0672,111.5672,292.0672,0.03352
234,1,258,1,34.8859,0.0,0.0,0,101.8695,1,0.0,0.0,0,0,213.2391,291.8695,111.3695,291.8695,0.032683
235,1,259,1,33.6247,0.0,0.0,0,101.4875,1,0.0,0.0,0,0,212.475,291.4875,110.9875,291.4875,0.031065
236,0,259,0,18.0588,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
237,0,259,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
238,1,260,1,14.9657,0.0,0.0,0,101.658,0,0.0,0.0,0,0,212.816,291.658,111.158,291.658,0.031787
239,0,260,0,18.5501,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
240,0,260,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
241,1,261,1,13.9095,0.0,0.0,0,101.1352,0,0.0,0.0,0,0,211.7704,291.1352,110.6352,291.1352,0.02957
242,1,262,1,31.4928,0.0,0.0,0,101.3403,1,0.0,0.0,0,0,212.1805,291.3403,110.8403,291.3403,0.03044
243,1,263,1,29.3372,0.0,0.0,0,99.9664,1,0.0,0.0,0,0,209.4328,289.9664,109.4664,289.9664,0.0246
244,3,266,3,56.3167,0.0,0.0,0,303.577,1,0.0,0.0,0,0,635.6539,873.577,332.077,291.1923,0.029812
245,0,266,0,51.9509,0.0,0.0,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,0.0
246,1,267,1,15.5108,0.0,0.0,0,101.9279,0,0.0,0.0,0,0,213.3557,291.9279,111.4279,291.9279,0.03293
247,1,268,1,33.8906,0.0,0.0,0,101.4716,1,0.0,0.0,0,0,212.4433,291.4716,110.9716,291.4716,0.030997
248,0,268,0,17.94,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
249,0,268,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
250,0,268,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
251,0,268,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
252,2,270,2,27.4688,0.0,0.0,0,202.0971,0,0.0,0.0,0,0,423.1941,582.0971,221.0971,291.0485,0.029196
253,1,271,1,46.7253,0.0,0.0,0,100.6276,2,0.0,0.0,0,0,210.7552,290.6276,110.1276,290.6276,0.027414
254,0,271,0,15.9874,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
255,3,274,3,41.6732,0.0,0.0,0,303.3782,0,0.0,0.0,0,0,635.2565,873.3782,331.8782,291.1261,0.029531
256,1,275,1,67.0393,0.0,0.0,0,101.9154,3,0.0,0.0,0,0,213.3308,291.9154,111.4154,291.9154,0.032877
257,3,278,3,64.1743,0.0,0.0,0,304.9917,1,0.0,0.0,0,0,638.4834,874.9917,333.4917,291.6639,0.031809
258,2,280,2,84.0374,0.0,0.0,0,202.5036,3,0.0,0.0,0,0,424.0072,582.5036,221.5036,291.2518,0.030061
259,0,280,0,35.1693,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
260,2,282,2,24.6889,0.0,0.0,0,200.721,0,0.0,0.0,0,0,420.442,580.721,219.721,290.3605,0.026276
261,2,284,2,61.232,0.0,0.0,0,203.7313,2,0.0,0.0,0,0,426.4626,583.7313,222.7313,291.8657,0.032666
262,2,286,2,64.222,0.0,0.0,0,201.3569,2,0.0,0.0,0,0,421.7138,581.3569,220.3569,290.6784,0.027624
263,2,288,2,56.5856,0.0,0.0,0,200.5423,2,0.0,0.0,0,0,420.0847,580.5423,219.5423,290.2712,0.025898
264,1,289,1,46.0442,0.0,0.0,0,102.1788,2,0.0,0.0,0,0,213.8577,292.1788,111.6788,292.1788,0.033992
265,0,289,0,19.9826,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
266,0,289,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
267,1,290,1,12.3536,0.0,0.0,0,100.365,0,0.0,0.0,0,0,210.2301,290.365,109.865,290.365,0.026298
268,1,291,1,31.6824,0.0,0.0,0,102.3686,1,0.0,0.0,0,0,214.2371,292.3686,111.8686,292.3686,0.034794
269,2,293,2,50.2818,0.0,0.0,0,203.3776,1,0.0,0.0,0,0,425.7551,583.3776,222.3776,291.6888,0.031914
270,0,293,0,37.4074,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
271,2,295,2,26.3525,0.0,0.0,0,201.5445,0,0.0,0.0,0,0,422.0889,581.5445,220.5445,290.7722,0.028023
272,1,296,1,47.5028,0.0,0.0,0,101.6064,2,0.0,0.0,0,0,212.7127,291.6064,111.1064,291.6064,0.031568
273,1,297,1,33.6654,0.0,0.0,0,101.8269,1,0.0,0.0,0,0,213.1538,291.8269,111.3269,291.8269,0.032502
274,0,297,0,18.9625,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
275,0,297,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
276,3,300,3,39.8373,0.0,0.0,0,302.4695,0,0.0,0.0,0,0,633.439,872.4695,330.9695,290.8232,0.028242
277,1,301,1,64.4646,0.0,0.0,0,101.7371,3,0.0,0.0,0,0,212.9743,291.7371,111.2371,291.7371,0.032122
278,1,302,1,34.6758,0.0,0.0,0,102.2311,1,0.0,0.0,0,0,213.9623,292.2311,111.7311,292.2311,0.034213
279,2,304,2,48.5569,0.0,0.0,0,202.5499,1,0.0,0.0,0,0,424.0999,582.5499,221.5499,291.275,0.030163
280,0,304,0,35.32,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
281,1,305,1,14.8303,0.0,0.0,0,101.591,0,0.0,0.0,0,0,212.682,291.591,111.091,291.591,0.031503
282,0,305,0,18.5521,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
283,1,306,1,16.4307,0.0,0.0,0,102.3832,0,0.0,0.0,0,0,214.2664,292.3832,111.8832,292.3832,0.034856
284,0,306,0,20.4367,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
285,1,307,1,15.4442,0.0,0.0,0,101.8949,0,0.0,0.0,0,0,213.2897,291.8949,111.3949,291.8949,0.03279
286,2,309,2,43.6385,0.0,0.0,0,200.6003,1,0.0,0.0,0,0,420.2005,580.6003,219.6003,290.3001,0.02602
287,2,311,2,59.287,0.0,0.0,0,202.9446,2,0.0,0.0,0,0,424.8893,582.9446,221.9446,291.4723,0.031
288,0,311,0,36.0525,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
289,1,312,1,13.1609,0.0,0.0,0,100.7647,0,0.0,0.0,0,0,211.0293,290.7647,110.2647,290.7647,0.027997
290,0,312,0,16.2313,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
291,0,312,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
292,2,314,2,27.7838,0.0,0.0,0,202.253,0,0.0,0.0,0,0,423.5059,582.253,221.253,291.1265,0.029525
293,1,315,1,49.0323,0.0,0.0,0,101.5696,2,0.0,0.0,0,0,212.6393,291.5696,111.0696,291.5696,0.031413
294,0,315,0,18.2822,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
295,3,318,3,43.2399,0.0,0.0,0,304.1538,0,0.0,0.0,0,0,636.8075,874.1538,332.6538,291.3846,0.030622
296,0,318,0,53.8505,0.0,0.0,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,0.0
297,1,319,1,15.4583,0.0,0.0,0,101.9019,0,0.0,0.0,0,0,213.3037,291.9019,111.4019,291.9019,0.03282
298,0,319,0,19.1294,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
299,3,322,3,45.4636,0.0,0.0,0,305.2545,0,0.0,0.0,0,0,639.009,875.2545,333.7545,291.7515,0.032181
300,2,324,2,88.7449,0.0,0.0,0,204.5397,3,0.0,0.0,0,0,428.0794,584.5397,223.5397,292.2698,0.034376
301,0,324,0,40.2709,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
302,0,324,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
303,1,325,1,16.215,0.0,0.0,0,102.2764,0,0.0,0.0,0,0,214.0529,292.2764,111.7764,292.2764,0.034404
304,1,326,1,31.8719,0.0,0.0,0,100.0501,1,0.0,0.0,0,0,209.6002,290.0501,109.5501,290.0501,0.024957
305,1,327,1,26.3892,0.0,0.0,0,100.1687,1,0.0,0.0,0,0,209.8375,290.1687,109.6687,290.1687,0.025462
306,2,329,2,40.1565,0.0,0.0,0,201.0327,1,0.0,0.0,0,0,421.0653,581.0327,220.0327,290.5163,0.026937
307,2,331,2,60.3966,0.0,0.0,0,202.8726,2,0.0,0.0,0,0,424.7452,582.8726,221.8726,291.4363,0.030848
308,2,333,2,60.8491,0.0,0.0,0,200.8159,2,0.0,0.0,0,0,420.6318,580.8159,219.8159,290.408,0.026478
309,0,333,0,30.773,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
310,4,337,4,49.92,0.0,0.0,0,401.7104,0,0.0,0.0,0,0,841.4208,1161.7104,439.7104,290.4276,0.026563
311,0,337,0,61.8176,0.0,0.0,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,0.0
312,0,337,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
313,1,338,1,15.2348,0.0,0.0,0,101.7912,0,0.0,0.0,0,0,213.0825,291.7912,111.2912,291.7912,0.032351
314,1,339,1,31.7981,0.0,0.0,0,100.5506,1,0.0,0.0,0,0,210.6011,290.5506,110.0506,290.5506,0.027087
315,1,340,1,28.8013,0.0,0.0,0,100.6716,1,0.0,0.0,0,0,210.8432,290.6716,110.1716,290.6716,0.027601
316,2,342,2,45.3339,0.0,0.0,0,203.0134,1,0.0,0.0,0,0,425.0269,583.0134,222.0134,291.5067,0.031144
317,1,343,1,49.5509,0.0,0.0,0,100.8018,2,0.0,0.0,0,0,211.1035,290.8018,110.3018,290.8018,0.028155
318,0,343,0,16.4102,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
319,2,345,2,28.163,0.0,0.0,0,202.4407,0,0.0,0.0,0,0,423.8814,582.4407,221.4407,291.2203,0.029922
320,0,345,0,34.9007,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
321,2,347,2,25.1114,0.0,0.0,0,200.9301,0,0.0,0.0,0,0,420.8603,580.9301,219.9301,290.4651,0.02672
322,1,348,1,44.9767,0.0,0.0,0,101.1154,2,0.0,0.0,0,0,211.7308,291.1154,110.6154,291.1154,0.029486
323,1,349,1,33.7416,0.0,0.0,0,102.4121,1,0.0,0.0,0,0,214.3242,292.4121,111.9121,292.4121,0.034978
324,2,351,2,46.1661,0.0,0.0,0,201.2405,1,0.0,0.0,0,0,421.481,581.2405,220.2405,290.6203,0.027383
325,3,354,3,75.2065,0.0,0.0,0,304.134,2,0.0,0.0,0,0,636.7679,874.134,332.634,291.378,0.030599
326,2,356,2,76.4513,0.0,0.0,0,199.9064,3,0.0,0.0,0,0,418.8129,579.9064,218.9064,289.9532,0.024544
327,0,356,0,28.4863,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
328,0,356,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
329,1,357,1,15.3001,0.0,0.0,0,101.8236,0,0.0,0.0,0,0,213.1471,291.8236,111.3236,291.8236,0.032488
330,0,357,0,19.07,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
331,0,357,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
332,0,357,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
333,0,357,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
334,1,358,1,12.7572,0.0,0.0,0,100.5648,0,0.0,0.0,0,0,210.6296,290.5648,110.0648,290.5648,0.027147
335,1,359,1,28.6647,0.0,0.0,0,100.6754,1,0.0,0.0,0,0,210.8508,290.6754,110.1754,290.6754,0.027618
336,2,361,2,40.6881,0.0,0.0,0,200.7035,1,0.0,0.0,0,0,420.407,580.7035,219.7035,290.3517,0.026241
337,0,361,0,30.3503,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
338,1,362,1,12.9504,0.0,0.0,0,100.6605,0,0.0,0.0,0,0,210.8209,290.6605,110.1605,290.6605,0.027554
339,1,363,1,27.7802,0.0,0.0,0,100.0411,1,0.0,0.0,0,0,209.5822,290.0411,109.5411,290.0411,0.024918
340,3,366,3,52.2995,0.0,0.0,0,301.5557,1,0.0,0.0,0,0,631.6113,871.5557,330.0557,290.5186,0.026951
341,2,368,2,74.0356,0.0,0.0,0,201.759,3,0.0,0.0,0,0,422.518,581.759,220.759,290.8795,0.028483
342,0,368,0,32.9992,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
343,1,369,1,11.5816,0.0,0.0,0,99.9829,0,0.0,0.0,0,0,209.4658,289.9829,109.4829,289.9829,0.02467
344,2,371,2,42.396,0.0,0.0,0,202.3587,1,0.0,0.0,0,0,423.7174,582.3587,221.3587,291.1793,0.029752
345,1,372,1,48.8169,0.0,0.0,0,101.2754,2,0.0,0.0,0,0,212.0509,291.2754,110.7754,291.2754,0.030165
346,3,375,3,62.8929,0.0,0.0,0,305.1267,1,0.0,0.0,0,0,638.7534,875.1267,333.6267,291.7089,0.032
347,0,375,0,56.3036,0.0,0.0,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,0.0
348,1,376,1,16.4471,0.0,0.0,0,102.3913,0,0.0,0.0,0,0,214.2826,292.3913,111.8913,292.3913,0.03489
349,2,378,2,50.1195,0.0,0.0,0,203.2559,1,0.0,0.0,0,0,425.5117,583.2559,222.2559,291.6279,0.031657
350,1,379,1,49.0671,0.0,0.0,0,100.2167,2,0.0,0.0,0,0,209.9333,290.2167,109.7167,290.2167,0.025666
351,1,380,1,30.6696,0.0,0.0,0,102.0451,1,0.0,0.0,0,0,213.5902,292.0451,111.5451,292.0451,0.033426
352,2,382,2,45.9217,0.0,0.0,0,201.6273,1,0.0,0.0,0,0,422.2546,581.6273,220.6273,290.8136,0.028201
353,0,382,0,32.8717,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
354,2,384,2,29.6443,0.0,0.0,0,203.1739,0,0.0,0.0,0,0,425.3479,583.1739,222.1739,291.587,0.031486
355,0,384,0,36.7845,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
356,1,385,1,15.9626,0.0,0.0,0,102.1515,0,0.0,0.0,0,0,213.803,292.1515,111.6515,292.1515,0.033876
357,1,386,1,34.1914,0.0,0.0,0,101.3859,1,0.0,0.0,0,0,212.2719,291.3859,110.8859,291.3859,0.030634
358,0,386,0,17.8941,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
359,0,386,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
360,2,388,2,28.0464,0.0,0.0,0,202.383,0,0.0,0.0,0,0,423.766,582.383,221.383,291.1915,0.029809
361,2,390,2,59.7462,0.0,0.0,0,200.8494,2,0.0,0.0,0,0,420.6988,580.8494,219.8494,290.4247,0.02655
362,1,391,1,42.8317,0.0,0.0,0,100.1175,2,0.0,0.0,0,0,209.7349,290.1175,109.6175,290.1175,0.025244
363,0,391,0,14.6112,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
364,1,392,1,13.8413,0.0,0.0,0,101.1014,0,0.0,0.0,0,0,211.7028,291.1014,110.6014,291.1014,0.029427
365,1,393,1,30.6729,0.0,0.0,0,100.9552,1,0.0,0.0,0,0,211.4104,290.9552,110.4552,290.9552,0.028806
366,1,394,1,32.1444,0.0,0.0,0,101.9368,1,0.0,0.0,0,0,213.3736,291.9368,111.4368,291.9368,0.032968
367,1,395,1,32.2167,0.0,0.0,0,100.6488,1,0.0,0.0,0,0,210.7976,290.6488,110.1488,290.6488,0.027504
368,0,395,0,16.1759,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
369,1,396,1,13.2816,0.0,0.0,0,100.8244,0,0.0,0.0,0,0,211.1488,290.8244,110.3244,290.8244,0.028251
370,3,399,3,61.8467,0.0,0.0,0,305.2338,1,0.0,0.0,0,0,638.9677,875.2338,333.7338,291.7446,0.03215
371,0,399,0,56.0783,0.0,0.0,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,0.0
372,1,400,1,15.0404,0.0,0.0,0,101.695,0,0.0,0.0,0,0,212.89,291.695,111.195,291.695,0.031944
373,0,400,0,18.5651,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
374,0,400,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
375,0,400,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
376,1,401,1,13.9601,0.0,0.0,0,101.1603,0,0.0,0.0,0,0,211.8205,291.1603,110.6603,291.1603,0.029677
377,0,401,0,17.2826,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
378,2,403,2,30.7414,0.0,0.0,0,203.717,0,0.0,0.0,0,0,426.4339,583.717,222.717,291.8585,0.032636
379,0,403,0,38.2534,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
380,0,403,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
381,2,405,2,27.4296,0.0,0.0,0,202.0777,0,0.0,0.0,0,0,423.1553,582.0777,221.0777,291.0388,0.029158
382,1,406,1,49.5008,0.0,0.0,0,101.935,2,0.0,0.0,0,0,213.3699,291.935,111.435,291.935,0.03296
383,0,406,0,19.2196,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
384,2,408,2,27.3585,0.0,0.0,0,202.0424,0,0.0,0.0,0,0,423.0849,582.0424,221.0424,291.0212,0.029085
385,4,412,4,92.5445,0.0,0.0,0,406.0373,2,0.0,0.0,0,0,850.0746,1166.0373,444.0373,291.5093,0.031155
386,0,412,0,72.5284,0.0,0.0,0,0.0,4,0.0,0.0,0,0,0,0,0,0.0,0.0
387,3,415,3,40.2782,0.0,0.0,0,302.6877,0,0.0,0.0,0,0,633.8754,872.6877,331.1877,290.8959,0.028547
388,0,415,0,50.0613,0.0,0.0,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,0.0
389,0,415,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
390,2,417,2,27.0855,0.0,0.0,0,201.9073,0,0.0,0.0,0,0,422.8146,581.9073,220.9073,290.9537,0.028796
391,0,417,0,33.4026,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
392,1,418,1,16.1944,0.0,0.0,0,102.2662,0,0.0,0.0,0,0,214.0324,292.2662,111.7662,292.2662,0.034361
393,0,418,0,20.1114,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
394,2,420,2,30.4326,0.0,0.0,0,203.5641,0,0.0,0.0,0,0,426.1283,583.5641,222.5641,291.7821,0.032311
395,1,421,1,50.1018,0.0,0.0,0,100.4223,2,0.0,0.0,0,0,210.3447,290.4223,109.9223,290.4223,0.026541
396,3,424,3,54.4131,0.0,0.0,0,302.0707,1,0.0,0.0,0,0,632.6414,872.0707,330.5707,290.6902,0.027679
397,1,425,1,61.1958,0.0,0.0,0,100.6088,3,0.0,0.0,0,0,210.7175,290.6088,110.1088,290.6088,0.027334
398,2,427,2,46.0564,0.0,0.0,0,203.4106,1,0.0,0.0,0,0,425.8213,583.4106,222.4106,291.7053,0.031987
